,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,target
1360,-0.9047473932341744,-0.9285548641200994,0.9977158176671012,0.1569642506192826,0.2065652193000169,1.4315629181373222,0.0797200366037595,1.7733606304713232,1.0021105984717236,1.110654061680438,-1.6207373165278371,,0.4129163471823437,-0.5358266559685168,0.4130336102767565,,0.4212454014907733,0.986152283274915,0.8603771294871176,,class D
1361,-0.1184831459181406,0.2743489825973652,,0.4288992757171039,0.4450384440392196,-1.9472046395468148,0.3946553637879907,-1.9239083321197317,-1.496385273150867,-0.03244295785311,-0.5773892406105787,,-0.7422723016172187,,1.3983918725852602,0.0848856497360361,0.1883609474443661,0.1832983015512831,,1.1335038861438718,class A
1362,2.5677636101798647,0.0801765809136067,-1.610785400188939,0.6100577709832475,-1.7413803347048136,-1.1697161160703802,0.3320109025382051,1.0801640270302897,-0.469989832917795,,0.6618729874915503,-0.4549363295090798,1.6831616540787124,0.8584586317969727,,-1.3395646201794174,,0.4384908651245141,0.0070383635419051,-1.0092677172600155,class D
1363,-0.0891172057345304,-1.2620354058797532,-1.4995745688142763,,,-0.8118252322754731,,1.4130886370809486,-1.612191337883636,-2.2372862315295716,,-0.4871252216633105,-0.1621784356093497,0.972315066755972,,-0.4592941152262356,,-0.6015822217046153,1.802172939964806,-0.556452856971188,class C
1364,0.072607063275146,,0.3511915560369358,0.5079633116185102,0.5044885355914321,,0.9375371023671016,1.6955527490176263,,-1.1167245637698742,2.747962996978898,1.4069757516739954,,,,,-1.8815340413860624,-0.220632995404979,-0.4138114910949455,,class C
1365,,-1.2552790442323036,,0.5615874658717142,-1.6691761395023434,1.0109949145491717,0.3578387641664744,,0.127184141340508,,-1.1886500642999396,0.7892041021100706,-0.5167849257260019,,,1.2520232259562756,-1.9235955815069432,2.74924201595768,,,class A
1366,-2.1912617990817393,-1.162227640472368,,-2.3927405828142017,0.0592740488313779,,,-1.5539768525742996,3.2901307186605675,0.5658673674319846,,0.1760304626384219,,,,0.2806991241113542,0.6416850777020302,1.002669501998554,2.644871060947022,1.9336233230095088,class A
1367,,-0.2592079859885257,-1.346349396526149,-1.695010092133294,0.1360400792087549,,,-0.4655110999809743,1.4077686765829889,-0.5649666843786184,0.4773717325894275,0.726362140842349,1.0161949682635654,-0.2724716818855784,,0.1787688650619587,-0.5457629841938227,0.2256513564301128,0.3999015573816235,-0.2570427516748443,class B
1368,1.226710304216865,,-1.0410814707863754,1.8911848776545317,-1.0934479453815955,,1.3487803793244677,0.2393645866027358,0.7719142970947519,,0.0089775252608819,-0.5722620017525066,,,,2.376380901911316,-1.0991092689454136,0.5171250289538976,-0.9241564415972264,,class D
1369,,0.3696679748749766,-0.2688141395277451,0.0505500898435915,0.6692090746638629,,-0.7864829119546152,0.1873883052336236,,4.164848172587366,,0.4023715897655738,,1.0388171668495576,-0.3533662519840179,0.8531363272189215,,1.8946213690916471,-1.4659514394413904,2.006384894184512,class A
1370,-1.9466490140933668,-3.790946293746808,-0.5800761699215864,1.541783905540349,-0.9413380709153912,0.1921001839543217,,1.6565614260491088,,-4.788834003206408,-1.4203785697264724,,0.2381274174376331,-0.7949857628733735,-0.23366212915808,,0.1421102384598957,-0.1881179383975482,,,class D
1371,1.447015820153158,,-0.3928712196746848,,,1.6631759860813422,-1.1240050629633886,,,-0.5477392230527368,1.716606871310464,,1.3596088724861164,-1.8108572357191977,,1.000447206143576,,1.067869686605241,6.093111246146594,,class B
1372,-0.9558355589370062,,0.1397818100702121,-0.5063392396667392,,-1.749286460210611,-0.3351091055099883,,,-0.8023866807654829,-0.489528746879477,,,,0.3462428974651558,0.5320917613560943,,1.1980346419258363,-0.1792375498239846,-0.9305344328013224,class C
1373,-0.889415128251481,-2.267507455114255,1.0421673991831937,-1.29895637235455,-2.6321070777413618,-0.6288751104978951,2.2072406765725945,,-0.7261499177680023,-3.2343457059665064,,0.9628242030367896,1.6374138249094294,0.7617102850641474,0.5753365203598657,2.3832414392999985,0.0188149572404379,0.0126949089036544,2.834743954657832,-1.2400676520974765,class A
1374,,,1.339382471835791,,-0.1715081352614043,-0.0295083391253472,-0.7639232903200555,,,-1.2863436342705843,0.7376407306443051,0.3193280174413426,-0.2190306300568334,,0.6242938067162284,2.3137047237553556,0.3581519949371666,-0.438948349302701,0.7606701659445241,0.3572606859651763,class C
1375,,0.0321745592738368,-0.8115165896090715,0.4403001210174542,,-1.7393883433407198,0.3045294102718485,0.9478570999491096,0.7040667495563624,-0.340999992318648,,0.9115373652289496,,0.9185057041193474,,0.5573601434516359,0.2369885984053783,1.1448435253129012,1.282957657412378,,class C
1376,-1.2272660895127756,,-1.2634989326220027,-1.1831153799518632,-0.0635521395574241,0.5295704711048097,,-1.162421469151536,-0.2425767630961482,0.6145689407006261,1.8437354345261383,-1.5476215557179294,-0.8814329798172577,-0.7387849798020184,0.0306924435075016,-1.2660559259340451,-0.3831574438219443,-0.1979178921131709,1.5767712864750876,,class B
1377,,-3.3872276329064204,-1.7593035233027796,-0.3843489776545398,-1.5801383693764106,2.336740143293411,,-0.6087582374224899,0.6331683454432264,1.4124418004257,0.3970443730111477,1.6344786874436992,0.7044379808258413,0.3924569064283255,0.2529410485990361,-0.3673300770921084,,0.1669535008862322,3.4777476675564367,,class B
1378,-0.3517428539613351,-1.7657694254859917,0.6013732931683488,-0.6663326311174428,-1.862570570964748,,0.1012820570173521,,0.0510624859860197,-0.8683289670978586,0.2992219254477648,0.4980349646766663,-0.601124207494796,-0.1104251449734295,1.6396544825788686,0.0030304087501085,,-0.5888424265300337,2.8886988561180367,1.8750522853658869,class C
1379,0.1107328958403596,,,-0.0914581077239275,,-2.2205490774064316,-0.4271360674329428,-0.9318557334442712,-0.1599424697689192,-0.6160341800517888,,,,0.7972293517635747,-0.4838481774553477,,1.1310591502285057,-1.1441665513244956,-0.1490948696720793,1.4502914548134869,class C
1380,0.5974399557521083,-0.2384622715688059,1.5468237500439177,0.1191119993951449,0.124297333473013,0.9767763639341088,1.110070574066446,2.2327299639137683,0.7992759862627499,,-2.31357060732889,,0.2540167275675383,-0.3455990830818756,0.2949878961493277,0.446594119433305,1.4220129524376184,-1.7904212138812383,,-2.189854435197737,class D
1381,0.9525636061776648,-0.6005676821104619,-1.2403058103683926,,-0.0555069040718123,-0.7441185526414387,0.6128629585393355,2.853504558555562,-1.2033701428117918,,-0.1729036790943876,0.1268189314488202,,-0.8325015160769735,0.9946479015982046,0.5125107120725635,-1.5234077881095076,,,,class C
1382,-0.5861768841558678,-0.341223787124306,,-0.8463151097895708,0.4524073613860155,-0.5474670911589796,-0.870015491491755,-1.5079955815547903,-1.9239720748142577,0.5083454748858275,-1.1347591370314587,,-1.013032607996916,-1.1716446786653167,-0.3915762059274197,,-0.0734840826520133,,1.0429936895613638,0.5524286508362657,class B
1383,,-0.0381992986642204,,-0.160002883560389,,1.5259978916324697,0.9852545596188984,-0.1648148848606596,1.0912431480197675,0.8145400122146845,-0.1833716601633348,1.1217321960685822,0.5949041946266431,-0.2391438671273018,0.4287035342475473,,,,-0.8585342776329004,-1.2711159351840111,class D
1384,-0.2648072873163336,0.1288960092647715,0.374635121153874,1.2097314746998389,0.2658162923774572,,-0.3966647806374556,,,0.0378162959753369,-0.8513782716636885,,0.3544419766616871,,-1.255796498328188,-0.6432618451973409,-0.3577767597703461,-1.336164694015507,-0.244297189495517,-1.0614330227807616,class A
1385,0.9866732453439336,-2.532375152763823,1.7020842358953068,-1.5435137543843278,,1.0444727018801006,,1.003498587297892,-0.2210044504640117,-0.6578591022767759,-0.6998284815399953,0.3409924985476361,,,,-0.8896219851210622,-0.0405684374225936,,2.6821029051359657,0.4253064344746537,class D
1386,-0.5402057124753044,-1.6215568913585063,-0.3095775765899828,-0.6017571457948827,0.2442478209954445,,0.7251309936312472,,-0.7255728932606347,-1.3684891205554786,-1.102030491246648,-0.4351140641109007,-0.5937940821377474,,0.7449443076974069,-1.734226877556546,-0.6607844058463994,0.2807199688887994,,,class D
1387,,0.2859660066681901,-0.8776040290206609,1.0010639276831783,,2.0912860520915575,0.9353940606532806,1.888901391004667,-1.409391010115656,,,,0.0559636955768225,0.9431395039722712,-0.7712536601234077,-0.6635703853937568,0.9657470596889146,,-0.95212268686958,0.6204344431436304,class D
1388,-1.059134020247754,-2.3336959219773,-0.124672766757724,-0.6102919611011717,0.2951721007066329,-0.1193117026362911,-0.0833315683669634,,-0.5153543988019881,-1.3764502649848265,-1.4266069787837026,,-2.5929015072685777,,-0.8045181843573344,,-0.8643390557102597,-0.1937433588284243,2.8239257486742555,,class B
1389,0.5436731061064686,-1.9185048842078096,0.5827977657550912,,,1.2132844349510274,,-0.2343278903638868,-1.2929301742117874,,-1.8446469009663289,0.8987215930983122,0.8041425374187906,,1.380284560932923,1.3829873599141755,-0.7740920731848921,,1.454305824790887,-2.593359740338144,class B
1390,0.036797442880588,-3.173736757297437,-0.4516568501172995,1.6079186673979875,-0.5868597550900918,,-0.0721092808870589,3.148728228195086,2.6850489924373075,-0.5726409304595561,-3.012296577467207,0.3334007233436849,0.5952462963851984,,0.5971245154973048,-1.7854191967970745,0.3109135910708846,-0.3593661070746965,,,class D
1391,-0.7221720636641484,-0.7697478207923707,-0.6872062360176417,-0.1612474145292286,1.5884729239031583,0.9634052296067884,,-0.2060084477728636,-1.7239973188454158,-1.0958563771581522,,1.2536768350448215,0.1345082586687464,,-0.0481404211538416,-0.001464415680795,-2.087716588890391,,-0.0565719960888366,-3.186904294193271,class A
1392,-1.3195516579509747,-2.973971123569152,-0.7325622916392794,0.0680069717253177,1.6271062375872778,3.392795074628485,-1.4558457665280753,-1.158112105516137,-0.8837770922672131,3.0499507301787294,-0.0185818840380704,-0.5216982412519452,,-2.410636017942027,-0.4890069806747734,,-0.5967189267012601,-0.4363375697057729,2.6392882723194435,1.9683026776931472,class B
1393,-0.8945641816045972,,,-1.6012393000159462,,-4.08906799920771,,-3.140266262583926,,0.0561153248113347,-0.7336260392055909,,,-0.0518692688136033,-0.2347074310025956,-0.244969882993588,-1.1889031759632056,-0.4539435977804568,2.493861881301754,3.6950610621627265,class A
1394,-1.0785949345449637,-1.43216322327024,-1.9137288400186323,,0.1300595167777827,1.3920957701048904,,-0.1511611727532962,0.0526170768108855,-0.5204701497066823,,,-2.7030495036394364,,-1.2353316688934644,,-0.3539073756173405,-1.2190602312105068,,,class B
1395,,-0.770062445197628,-0.4729620407478576,,-0.2292362526640605,,,-0.1278457690223743,0.4238278113281786,-0.8470708973894384,-1.7923090195620897,1.2135162153065828,-0.2840159282506761,1.246310637452539,0.4267320909131656,-0.2941604939976139,,0.3369635842249666,1.225881970071253,-0.6126975167559232,class B
1396,,0.0187647053929295,-0.6072265324087969,1.3869107152917968,0.950533393207758,,-1.2929616170999867,,,,-0.4091314604449798,1.1162112474653352,0.3159946413181033,1.750307194334462,1.1790678333337887,0.2914584076087329,0.0021611519477705,0.1908496898901141,-0.3853113082984856,,class B
1397,-0.4267131063165384,1.3833806151435026,-1.4598986733879626,-0.1961998670976599,,,,-1.6644558845666535,1.074075734809773,0.1835332743906008,,-0.7719744858969212,0.3807643217335539,1.971986869910376,,-0.4963759085571022,,,-1.5351209538536614,-1.060931816394855,class B
1398,,0.5026499551367036,0.0787800638101368,1.386978590879937,,-1.617137005860482,-0.1497269280461643,1.2425731402448803,,-2.318041086822285,2.042584899841599,0.7125504184849596,1.3673234465196948,-1.0993972129373633,0.4072256013999908,,-1.5804968437061608,-1.986815245897519,-0.309279203027903,,class C
1399,2.0824055266316313,,-0.7775545755259176,-1.3385935132204876,0.0887823873767257,2.210965703796073,,-1.9640124236418688,0.8843757137946678,3.812379914016241,0.4329481536046218,-1.5646124219210065,-0.993774371934314,0.2388182848433969,1.5326920259715535,0.6767405161750382,1.3310483493190215,,-1.784568435582095,0.5721834673698869,class B
1400,,0.8467865798788387,0.4192749633325652,-2.2301883333487744,,,-0.1386386218743569,1.3514636025735618,-0.1532330970508274,-2.33455326743246,,-1.4252908159282696,0.6821988448169456,-1.1502651771569543,,,-0.471914197435502,0.5503505078084571,,,class C
1401,,-1.8170260108910197,0.3581578278119681,,-0.1109756946563372,2.5104254713056475,,,-0.6127688601819785,2.9617335557475983,0.5713418529647858,0.2296215299176526,0.4523816070082316,-1.5433643626162572,,-0.2341056327410805,-1.3931226604207727,,,1.0116941927235266,class B
1402,,-0.8809584595604317,0.4204787497807647,0.9692803368877678,,1.599855300000693,-0.2279787467394083,0.5539387052944658,,,,1.2359308503095057,,-1.2845646288661683,-2.0130780684741425,0.0554922111615057,0.1210234582287319,,-0.0480274134018231,-1.606381810489307,class D
1403,-0.3061473859424514,0.628519477562228,0.3780181145448099,,-0.0220868767354194,,0.7728335934619579,0.0051573803585016,-2.2569909343119803,,-0.8670228907259482,0.7615979297849248,,-0.641569674307891,0.6402441933210645,-1.0192221061866344,-0.2108431356366008,,0.271516972490881,0.0614752419542941,class A
1404,,-1.5099217066300692,-0.5047463932130826,0.2478500005085243,-0.1546909877407025,,,-0.8248896672081998,-0.829528917719941,-0.4281893925362741,,1.040562636176259,-0.7695121883106925,,,1.0786699743143624,-0.1197680640540615,,0.8798009474655466,-1.7372855425896128,class D
1405,-1.5401777760227298,0.1832939739828814,-0.2710299492683934,-0.3303177124086833,,-1.7547515469092434,0.3459368652868361,2.9689691748639713,-0.9259116673239058,-2.0178861224023144,,-0.8081217060246924,0.6020360374068428,0.761955959826217,0.4791196141804332,,,-0.8680103859561921,0.5734586601809256,2.016980652519158,class C
1406,0.2850765159368948,0.1646357855328007,0.4178524586393956,1.2893647337026368,1.3664367449789083,-0.3658363658961097,-1.2734913331825146,-0.6035937619733733,0.1610166750138738,-1.5890993289981217,,,0.7955359217112208,-1.3318611281517354,0.7998230272038782,-0.1520176317618667,-0.6103356863289111,-0.3299222963312066,-0.6760448120534677,-2.3461435436837323,class D
1407,0.1653022478792117,-0.3942143811516403,,-0.3677535155791,,0.0884713761751265,-0.3151362533666257,-0.5136439385181183,1.5223545779548997,,-1.0441861640598664,1.1874324687994935,-2.171623831689785,,,-0.1823724514753977,-2.4352652767569145,-1.1538692334313752,0.1810023179974311,-1.9361978107225488,class A
1408,-0.8471631528577938,,0.9646399264406748,0.3609471401015977,0.5073979588032341,-0.8387113819113357,-0.3635668067352315,1.5775215395195883,-0.2299331191873748,,,-0.9344214315791834,,0.2729403276313774,-0.575297050309044,0.3271991879589802,0.3192267934571344,-1.5545626613247705,-0.0459909749131317,-3.2598347739290214,class A
1409,,4.200703486537874,,-1.7622173233539815,0.5308445134487543,-2.031272449765256,-1.2114300273831569,2.286451040793875,-2.5240261880432824,,-4.189484416921923,0.3868573837416967,-0.205809267315565,2.1655138701718104,1.0671454108820364,-0.5773933295468852,,0.4927905843157623,-4.2664771411990685,-2.0120506851577686,class D
1410,-0.1996005925453784,1.4568880554047372,-0.916028102090927,-0.0129682101872051,,-3.8863967844991594,,0.374399183542825,,-1.7252331884081995,1.0619243080415188,0.4062963831007055,,,,1.1350608253057313,-0.6887106725328785,-0.6225693292995359,0.3305016424434516,,class C
1411,-0.3697060609401169,,,,-0.615229976138439,,-0.7089779105239917,2.143184882852079,0.2916454819656678,,2.063360500013415,0.272655607753505,,,0.3845573943838312,-0.52888412977154,-0.13581968438017,,-0.0658033923385886,-1.6334954304125868,class D
1412,-1.0925554454415864,1.1440768564165036,,-0.776259867651467,-0.873465961943308,,-0.1671960661281454,,,0.5117945899761491,-2.842564904773672,,-0.5640611497257003,0.2271903219959595,,,0.1452398800866539,0.0701325695365161,-1.7668458306594543,,class A
1413,1.354966781901372,-2.4942868640931226,,1.1807317302805844,-0.7554450328932836,0.7512813107273795,-0.4789142119726607,0.9790642634679664,,-1.308289231534054,-0.5875013842144803,,,,-0.2362575812043448,-0.6358702184742075,-0.2248002141424117,0.5137215772432888,2.603120605100276,-0.2383349803896302,class C
1414,-0.3830389933616988,1.8744500272523557,-0.4150646401339534,,-1.5313766322372633,,0.0295504300261076,-2.9509702227227588,-0.3135646715489688,3.0569618110410923,-0.5218636865794732,0.2481263712640503,,0.2594538708164421,-1.1078588602368211,0.2284954284060339,0.1393012202076907,-1.6411591827904606,,,class B
1415,0.1469534783571526,,-0.2872678790046711,0.865703719470697,1.629413948242728,,,,,-1.1281980291145626,-0.220885773063366,-0.6680767770615743,-0.228414677686637,,-0.1387684048960945,-0.3055127660731374,0.4874165235918877,0.3372705158408199,,1.655133835379235,class C
1416,,-0.6053299512871844,,-0.7836736604751148,-1.09815048710518,-2.02979864147659,0.99026466890732,-2.363784353578709,0.1203106943004512,0.8026988467860275,,0.7814927493867851,-1.0471447451336178,1.067108558479666,-1.3799852737223823,,0.1806955065166963,,2.5074599122240437,4.149635442962454,class A
1417,0.1998387805432716,,0.7594917591621982,-2.0756343596270006,0.0306960292104063,0.187493423188874,-0.7432543235391963,,,-0.8999683031857393,-1.0719272359050238,,0.7074087867101259,0.5984426090003083,0.1106539972542682,0.5771716468044722,-2.057833973640168,,1.2837915019474044,-2.0597958451951115,class A
1418,,-0.8870620942956094,-0.1248925103246256,0.4056212071403531,1.5590882531579435,-0.2461682025398266,0.1718408177462589,4.31668258013473,0.4675125271629591,-2.5404164076308207,0.2109682936883694,0.3380495731284837,0.5651569149473654,0.6158595508011457,-2.396391085645949,,-0.118087135973758,0.1308397414537941,0.8779924222173927,0.4778291623164492,class C
1419,0.83793457047178,0.1267873521622484,,-0.7528791207643233,-0.3631877099343849,-1.850113565100573,-0.3172610554604585,-0.1033616854854739,0.1583368495797503,,0.0709537548628362,0.7686286076105379,-0.7114795226625968,-3.0140933788005855,-1.1316162095910305,0.7891920048708471,-0.8037028751011474,0.8772834269961698,,,class C
1420,,,0.3892012193241536,0.8798715058461951,0.140515684910372,2.3065266414998735,0.9085765809688784,,-0.3730342988582541,-0.6032162804679412,-1.552746547165632,,-0.6132039289045423,-1.3932866900916483,-1.422550736493,,-0.7841970773496674,,1.0947866709681773,,class D
1421,-0.2770113491921738,,-0.3361512941668274,-1.917407904677815,2.7369304852611624,,0.7032350096510595,-2.90302344288098,-0.9334681211111444,-1.1823065072707029,-1.4186725764799448,-0.5028691910225555,,-0.1543720637560244,-2.265990885126146,0.2379987399927631,,0.5953172213496417,,-1.6892170040690355,class A
1422,-1.98115876721996,-1.5530021083837862,0.9644588379922424,-0.4553066540963666,1.4275444821273628,3.8394993265218744,,,-2.048609896514473,1.5269113791790443,,-0.9514307018672375,-0.5268596636218564,-0.6515843859502463,,,-0.7661356867508642,1.127277955017133,,1.3180222887205724,class A
1423,-0.9198671475009184,-1.6146405331956184,1.8543328523496776,0.7709485425333659,,,0.7232888860054923,-1.7119612504595598,-2.3460517511582832,0.8926147650641039,0.8572343680670949,-0.1006854158125904,1.3849776717943494,1.648491328982052,1.7239390029398989,-0.0518427712287349,-0.8401959791174086,,1.2526182812805056,-0.2807676090650146,class B
1424,,-3.1716998252492323,,,1.0518255627848032,2.9851394713540262,-1.2145313526668144,-1.5090639945708344,,2.35272710125264,-0.4552510884354137,1.324116629433763,0.4746759239817664,0.0513024190149144,0.3634706135390044,-1.6354923268013566,,0.9615579629286286,2.9701288954097507,,class B
1425,,-1.133618680696241,-0.3372370591241557,-0.1751542673117354,-0.0650784528886056,1.0886641715785976,-1.491018712107006,,-0.2944000495352997,0.4216007987392053,,-2.13504065958104,-0.2514442280450867,0.3969795532624027,-1.2725635962543944,-2.009039098506173,0.3044611798891057,,,,class B
1426,,0.2188144475820388,-0.4037291762050917,1.7793927196125727,,0.2703314915471887,1.4894688423212183,-1.3877644610245443,0.861377383048121,1.947677999291874,-0.1880765976993529,-2.362625302197492,-0.2731622959350909,0.0941601845316071,-0.2182565506922456,-0.4196159485432427,0.427584723252485,0.6391337334518225,0.1028895813900954,1.5215528170408268,class B
1427,-1.1002353604427746,-1.0016442247998365,-0.2070987624809241,-1.430049585739508,0.1547562845651837,0.9031680870540628,1.2910648102988735,0.3540451198008166,,0.1408531959611722,-0.1440911243018008,0.3857384681958438,-1.7039265208183738,-0.5252875828162727,,1.8712505192240343,0.7232923260035727,-0.1912881390495093,,0.0653417350674778,class D
1428,,-0.7891863666601492,0.3609377566698918,-0.8110910783818185,0.944665635765964,1.9880024357699737,0.7075978643246638,2.6527626876816157,0.594977561741855,-0.1137030027749592,-1.97893337229946,-0.7547373266737405,-0.6921851587196073,-0.6984034270608609,0.9296207030528894,,,,-0.1611366086053232,-1.228897138165722,class A
1429,0.4855223152014722,-2.156259044657564,0.1169095510428133,,0.9827002123910624,2.074483328590169,1.098262219180691,-1.2593178669521998,0.9951539300523116,,-3.086845599756848,-0.279831567313819,-0.672759419800411,,,1.3000249220721851,,1.451822071411189,1.304981734691518,-3.9828161399448927,class B
1430,,-1.6134946158867058,0.5221227557249901,-0.3973744892846956,,,-0.1140398459211825,0.7740862063656311,,,,,,,0.2843226565049385,1.015266584539343,-0.1459873873437593,,2.03996328903624,,class B
1431,1.117214175858527,,-0.4222774406170002,-0.4359939279887932,-0.1448279378377616,1.5903397935000712,1.0468818484146736,,-0.2774009812668203,,-0.3397797362418642,,,,1.1860480793093728,0.1898773482677336,,-0.3353786427286551,-0.0380515241008535,,class D
1432,,1.236008222495601,,,,,,-0.3832599974638453,-0.4413617163350789,-2.028139376756803,,0.431586821746432,0.9718190449532332,,,0.2172369746293647,,-0.8560780551071008,-0.7307572297171399,-1.7412138512407769,class C
1433,-0.5928739738692921,0.1699666702422339,0.1876090237024545,,0.0859526821983841,2.258574695809539,-0.6442946799562919,,0.0976371598898462,,0.860386553380937,-0.3846591535438014,-0.4010349942351858,0.6583407408553145,-1.3378855903259994,-0.1319859214027082,,,,3.4675771260334725,class A
1434,,-0.4325238330728941,,,0.0235329503868681,-0.1870451533557164,0.6073236072073039,0.0110082912647309,0.4650448067380187,-0.2040945925365834,-0.837553216636228,0.758684598104942,0.0739531779421625,-1.136780143510275,1.3368819239517271,-0.4824382734666244,1.0050877536122265,0.7761234062670115,0.7352689347327228,0.1346070227724169,class B
1435,2.8987104381437754,0.8292899412991183,0.5434191487886679,,,,-0.1271926885982912,-0.6178630290554983,-0.6279238502717833,-0.5030107743980076,-0.3797007382884499,,1.7538077359288495,-0.7548769922372094,1.5053229943794155,0.5593566547857143,,-0.6876378286952867,-0.1398362647127309,,class A
1436,0.3639346832372612,-2.4101687748612366,,,0.4336218705014846,0.3037954264185557,,1.210488740173008,,-0.9639166981265408,,0.1679437480097731,1.5499039705945554,,-0.8871830392779086,1.0623251610812083,0.5535947294357565,0.2775117877097266,2.9154487828691606,1.7800032839914208,class B
1437,,,0.5305697633219515,0.5824329055839531,,,-0.6645298376376547,1.6597486992224713,-0.3366828457817039,0.5727137843546419,,,,-1.4844232459242623,0.0567575249120591,0.5555835090008198,-0.295444075459486,-0.0492539200353927,-3.729827018839966,-0.9008029155957415,class D
1438,-0.1788691027598743,0.6809281457887411,,-1.5351927402338987,-0.1929663081274134,,-0.156081058329702,-0.6482322232072775,0.1831506377294013,-1.7980792382273023,-0.7985455615844406,-1.0184249740165088,,0.2429146344692874,2.564476361980077,,,,,1.2285688107806343,class A
1439,0.6090777530105393,,-0.4400058085421417,0.4727982393157269,2.11575485225046,2.518435748227067,2.1058413914926652,,-1.0183970059706626,2.086592324852905,-2.404390179888494,,0.5604597114903465,0.171782540129157,,-0.9198092893205488,-0.3874163129815158,-0.4143873119662779,,-0.2434331723164222,class A
1440,-0.0033671023125404,-2.912244541559747,,-0.4021248455013441,0.383518368537053,0.5896518751931383,-2.1215930761021142,,-0.3851112780835556,-1.1528958312854476,-1.8546705475145624,,0.7139520046774555,-0.1683554683918405,,,-0.1165696167996008,0.8580821647213616,3.4811337473669752,0.5220292434235156,class C
1441,1.4638096619718963,,0.1827292043522269,-1.0308965166703976,0.2030036925381477,0.3354883240903241,-1.3003533964952314,-1.2959008917137842,0.9974044123226344,,,0.4636375933042148,-0.5443338451437171,-1.60798459854555,0.7697204029530386,-0.4392591609406908,-0.6320635597346768,,,,class B
1442,-1.679764749643469,-1.268459830414374,-0.3286177993604189,0.0889443831430759,-0.2627007648381707,,-1.268863352152678,0.5813216109119539,-0.1445516673039026,,,-0.9716522045797162,0.7355626034347766,-1.8643164595841453,,-0.7906457100589923,,0.5864841063447573,0.5007562479496925,-0.5302024837290933,class D
1443,1.628313289734867,0.393108817531155,-0.0864189816071326,-1.0120199182548268,0.222122993421498,-1.933185146945123,,1.625956630614648,0.7742609179415596,-2.61789449344204,0.998722567447662,,0.8431191562686865,-0.2316458837698514,2.056760601652032,0.1736417957387819,0.885088333722163,-0.2362472802150378,0.0711697427610416,-0.113074188791298,class C
1444,0.9019257924455129,,-0.6888777956968037,0.6656657148433693,-0.7873805766660814,0.345001634395482,-0.4633499739530027,0.5160569496328562,-0.9172062946564236,1.2421909497880823,-1.1221444921700483,,0.5754558377783436,,,-0.1933543128258031,,,-0.7758499497657236,0.7798482281226813,class B
1445,0.8742039881460437,-1.4826835190209828,0.2059216789696829,,-1.0538276633540753,,-0.0693963230431669,,1.3250062808773713,-0.5282366971932666,-0.4533899861364695,3.510716957405769,0.1756526847509917,,-1.2688774014061142,0.989846475893433,0.3638228879434484,0.7620641826907014,1.431138396152995,,class D
1446,,0.159768944306997,0.6083995181840278,-1.4041657845969486,0.4956541253756031,-0.9165922322404556,-1.3504938055144533,-0.0130303892100043,0.5853534985724971,0.595907196828975,2.77719202728373,0.0387828915996912,,-0.4307969517442021,-0.9619000232859634,,0.5370746260928076,,0.5988645556231094,,class C
1447,0.8113252696176642,-1.47528062280724,-0.0969994391996252,0.4077552836488656,1.4573088870915554,2.1271903711952276,0.4390078527411797,-0.9192379932176143,-1.0385787918467937,-0.4040601681058948,-0.9028459861985284,-1.2152951675373622,,0.7601527064956298,-0.8951678026816957,,0.1579640587475586,-0.4895128751452375,0.2246701482568744,-3.681525953200548,class A
1448,-0.1045956762615983,,,-0.4305991665945471,0.2156112783000019,-2.7591781494034007,-0.0977559879117004,,1.5182386835249897,-1.7838078964102184,-0.840430474739279,,,0.0125553466057113,,-2.038629137275908,0.0647295083217073,,1.407115123835395,0.2721358548812222,class A
1449,-0.2541418968838734,-1.153505738445625,1.520107180344864,-0.2885572354647641,0.1202357407001853,2.380938804579926,1.461281692827047,-1.694542510331965,,2.9128039938507673,,0.5996432019324747,-0.1917080085434081,,0.6283847648175243,-1.171877099858286,-0.1418598972406432,2.90708814459458,,1.1712669497897636,class B
1450,,-0.6595053040976303,-1.5402723670926264,1.4014504786462354,-1.9423609022984536,,,,1.4965059210633138,-0.8999407895695111,,-0.735840501451641,,0.1270927993702015,0.786682222348947,,,1.6587800129414745,0.4810486509959037,0.4876672612770775,class C
1451,0.7936336235055145,,-0.7404350814423659,0.9844503561379532,-1.009584342415942,-0.7796077112750543,1.495406249613104,1.5675241381665683,-1.4018781201822736,,-0.276307131503994,-0.3608421744940521,-0.307676787828736,-0.3408270495573904,-0.4309516096589387,-1.5886090803672237,,0.7767625664014832,,-2.1837327392877133,class D
1452,0.2137843691068142,,-0.0866357973746891,-1.385362694837474,-1.4538154777800427,-0.0375212334979462,-0.7824328018346347,,-0.5751675090493713,-1.2141635879255,-1.5982690811255496,-1.1926817016259712,0.0292449241795417,-0.2292082375950949,-0.8772639872400119,,,2.6186737471606576,,-2.115015123798477,class A
1453,,-1.013585289878768,1.805997215185548,-0.6720121707504286,,-1.4409797040444856,,2.709563026541012,,-3.4435339255825377,,,0.0766474204037079,0.1066463997275806,0.7206151401811054,,,,1.5945859828200248,,class C
